key,index,random,target_pdf,pdf,social_ps,journal,publication_year,title,n_participants_after_exclusions,study_design_ignoring_trial_type_comparisons,n_groups_between,used_inferential_statistics,study,doi,author
45_12_12,45,12,12,12,NA,EJSP,2016,"Reese, G., Rosenmann, A., &amp;amp; McGarty, C. (2015). Globalisation and global concern: Developing a social psychology of human responses to global challenges. European Journal of Social Psychology, 45(7), 799-805. http://dx.doi.org/10.1002/ejsp.2176",NA,NA,NA,NA,NA,NA,NA
56_13_13,56,13,13,13,NA,EJSP,2016,The evolutionary psychology of small?scale versus large?scale politics: Ancestral conditions did not include large?scale politics,190,w,NA,NA,NA,NA,NA
56_13_13,56,13,13,13,NA,EJSP,2016,The evolutionary psychology of small?scale versus large?scale politics: Ancestral conditions did not include large?scale politics,NA,NA,NA,NA,NA,NA,NA
56_13_13,56,13,13,13,NA,EJSP,2016,The evolutionary psychology of small?scale versus large?scale politics: Ancestral conditions did not include large?scale politics,NA,NA,NA,NA,NA,NA,NA
56_13_13,56,13,13,13,NA,EJSP,2016,The evolutionary psychology of small?scale versus large?scale politics: Ancestral conditions did not include large?scale politics,NA,NA,NA,NA,NA,NA,NA
56_13_13,56,13,13,13,NA,EJSP,2016,The evolutionary psychology of small?scale versus large?scale politics: Ancestral conditions did not include large?scale politics,NA,NA,NA,NA,NA,NA,NA
56_13_13,56,13,13,13,NA,EJSP,2016,The evolutionary psychology of small?scale versus large?scale politics: Ancestral conditions did not include large?scale politics,NA,NA,NA,NA,NA,NA,NA
56_13_13,56,13,13,13,NA,EJSP,2016,The evolutionary psychology of small?scale versus large?scale politics: Ancestral conditions did not include large?scale politics,NA,NA,NA,NA,NA,NA,NA
56_13_13,56,13,13,13,NA,EJSP,2016,The evolutionary psychology of small?scale versus large?scale politics: Ancestral conditions did not include large?scale politics,NA,NA,NA,NA,NA,NA,NA
56_13_13,56,13,13,13,NA,EJSP,2016,The evolutionary psychology of small?scale versus large?scale politics: Ancestral conditions did not include large?scale politics,NA,NA,NA,NA,NA,NA,NA
56_13_13,56,13,13,13,NA,EJSP,2016,The evolutionary psychology of small?scale versus large?scale politics: Ancestral conditions did not include large?scale politics,NA,NA,NA,NA,NA,NA,NA
48_14_14,48,14,14,14,NA,EJSP,2016,Reassuring sex: Can sexual desire and intimacy reduce relationship?specific attachment insecurities?,83,m,NA,NA,NA,NA,NA
48_14_14,48,14,14,14,NA,EJSP,2016,Reassuring sex: Can sexual desire and intimacy reduce relationship?specific attachment insecurities?,NA,NA,NA,NA,NA,NA,NA
48_14_14,48,14,14,14,NA,EJSP,2016,Reassuring sex: Can sexual desire and intimacy reduce relationship?specific attachment insecurities?,NA,NA,NA,NA,NA,NA,NA
48_14_14,48,14,14,14,NA,EJSP,2016,Reassuring sex: Can sexual desire and intimacy reduce relationship?specific attachment insecurities?,NA,NA,NA,NA,NA,NA,NA
48_14_14,48,14,14,14,NA,EJSP,2016,Reassuring sex: Can sexual desire and intimacy reduce relationship?specific attachment insecurities?,NA,NA,NA,NA,NA,NA,NA
48_14_14,48,14,14,14,NA,EJSP,2016,Reassuring sex: Can sexual desire and intimacy reduce relationship?specific attachment insecurities?,NA,NA,NA,NA,NA,NA,NA
48_14_14,48,14,14,14,NA,EJSP,2016,Reassuring sex: Can sexual desire and intimacy reduce relationship?specific attachment insecurities?,NA,NA,NA,NA,NA,NA,NA
48_14_14,48,14,14,14,NA,EJSP,2016,Reassuring sex: Can sexual desire and intimacy reduce relationship?specific attachment insecurities?,NA,NA,NA,NA,NA,NA,NA
48_14_14,48,14,14,14,NA,EJSP,2016,Reassuring sex: Can sexual desire and intimacy reduce relationship?specific attachment insecurities?,NA,NA,NA,NA,NA,NA,NA
48_14_14,48,14,14,14,NA,EJSP,2016,Reassuring sex: Can sexual desire and intimacy reduce relationship?specific attachment insecurities?,NA,NA,NA,NA,NA,NA,NA
51_15_15,51,15,15,15,NA,EJSP,2016,Effects of trustors' social identity complexity on interpersonal and intergroup trust,120,b,NA,NA,NA,NA,NA
51_15_15,51,15,15,15,NA,EJSP,2016,Effects of trustors' social identity complexity on interpersonal and intergroup trust,90,b,NA,NA,NA,NA,NA
51_15_15,51,15,15,15,NA,EJSP,2016,Effects of trustors' social identity complexity on interpersonal and intergroup trust,122,b,NA,NA,NA,NA,NA
51_15_15,51,15,15,15,NA,EJSP,2016,Effects of trustors' social identity complexity on interpersonal and intergroup trust,120,b,NA,NA,NA,NA,NA
51_15_15,51,15,15,15,NA,EJSP,2016,Effects of trustors' social identity complexity on interpersonal and intergroup trust,NA,NA,NA,NA,NA,NA,NA
51_15_15,51,15,15,15,NA,EJSP,2016,Effects of trustors' social identity complexity on interpersonal and intergroup trust,NA,NA,NA,NA,NA,NA,NA
51_15_15,51,15,15,15,NA,EJSP,2016,Effects of trustors' social identity complexity on interpersonal and intergroup trust,NA,NA,NA,NA,NA,NA,NA
51_15_15,51,15,15,15,NA,EJSP,2016,Effects of trustors' social identity complexity on interpersonal and intergroup trust,NA,NA,NA,NA,NA,NA,NA
51_15_15,51,15,15,15,NA,EJSP,2016,Effects of trustors' social identity complexity on interpersonal and intergroup trust,NA,NA,NA,NA,NA,NA,NA
51_15_15,51,15,15,15,NA,EJSP,2016,Effects of trustors' social identity complexity on interpersonal and intergroup trust,NA,NA,NA,NA,NA,NA,NA
2_16_16,2,16,16,16,NA,EJSP,2016,Queen Bees and Alpha Males: Are successful women more competitive than successful men?,315,b,NA,NA,NA,NA,NA
2_16_16,2,16,16,16,NA,EJSP,2016,Queen Bees and Alpha Males: Are successful women more competitive than successful men?,277,b,NA,NA,NA,NA,NA
2_16_16,2,16,16,16,NA,EJSP,2016,Queen Bees and Alpha Males: Are successful women more competitive than successful men?,NA,NA,NA,NA,NA,NA,NA
2_16_16,2,16,16,16,NA,EJSP,2016,Queen Bees and Alpha Males: Are successful women more competitive than successful men?,NA,NA,NA,NA,NA,NA,NA
2_16_16,2,16,16,16,NA,EJSP,2016,Queen Bees and Alpha Males: Are successful women more competitive than successful men?,NA,NA,NA,NA,NA,NA,NA
2_16_16,2,16,16,16,NA,EJSP,2016,Queen Bees and Alpha Males: Are successful women more competitive than successful men?,NA,NA,NA,NA,NA,NA,NA
2_16_16,2,16,16,16,NA,EJSP,2016,Queen Bees and Alpha Males: Are successful women more competitive than successful men?,NA,NA,NA,NA,NA,NA,NA
2_16_16,2,16,16,16,NA,EJSP,2016,Queen Bees and Alpha Males: Are successful women more competitive than successful men?,NA,NA,NA,NA,NA,NA,NA
2_16_16,2,16,16,16,NA,EJSP,2016,Queen Bees and Alpha Males: Are successful women more competitive than successful men?,NA,NA,NA,NA,NA,NA,NA
2_16_16,2,16,16,16,NA,EJSP,2016,Queen Bees and Alpha Males: Are successful women more competitive than successful men?,NA,NA,NA,NA,NA,NA,NA
10_17_17,10,17,17,17,NA,EJSP,2016,Affirmative action policies in job advertisements for leadership positions: How they affect women's and men's inclination to apply,389,b,NA,NA,NA,NA,NA
10_17_17,10,17,17,17,NA,EJSP,2016,Affirmative action policies in job advertisements for leadership positions: How they affect women's and men's inclination to apply,NA,NA,NA,NA,NA,NA,NA
10_17_17,10,17,17,17,NA,EJSP,2016,Affirmative action policies in job advertisements for leadership positions: How they affect women's and men's inclination to apply,NA,NA,NA,NA,NA,NA,NA
10_17_17,10,17,17,17,NA,EJSP,2016,Affirmative action policies in job advertisements for leadership positions: How they affect women's and men's inclination to apply,NA,NA,NA,NA,NA,NA,NA
10_17_17,10,17,17,17,NA,EJSP,2016,Affirmative action policies in job advertisements for leadership positions: How they affect women's and men's inclination to apply,NA,NA,NA,NA,NA,NA,NA
10_17_17,10,17,17,17,NA,EJSP,2016,Affirmative action policies in job advertisements for leadership positions: How they affect women's and men's inclination to apply,NA,NA,NA,NA,NA,NA,NA
10_17_17,10,17,17,17,NA,EJSP,2016,Affirmative action policies in job advertisements for leadership positions: How they affect women's and men's inclination to apply,NA,NA,NA,NA,NA,NA,NA
10_17_17,10,17,17,17,NA,EJSP,2016,Affirmative action policies in job advertisements for leadership positions: How they affect women's and men's inclination to apply,NA,NA,NA,NA,NA,NA,NA
10_17_17,10,17,17,17,NA,EJSP,2016,Affirmative action policies in job advertisements for leadership positions: How they affect women's and men's inclination to apply,NA,NA,NA,NA,NA,NA,NA
10_17_17,10,17,17,17,NA,EJSP,2016,Affirmative action policies in job advertisements for leadership positions: How they affect women's and men's inclination to apply,NA,NA,NA,NA,NA,NA,NA
32_18_18,32,18,18,18,NA,EJSP,2016,The legitimizing role of accent on discrimination against immigrants,37,b,NA,NA,NA,NA,NA
32_18_18,32,18,18,18,NA,EJSP,2016,The legitimizing role of accent on discrimination against immigrants,71,b,NA,NA,NA,NA,NA
32_18_18,32,18,18,18,NA,EJSP,2016,The legitimizing role of accent on discrimination against immigrants,129,b,NA,NA,NA,NA,NA
32_18_18,32,18,18,18,NA,EJSP,2016,The legitimizing role of accent on discrimination against immigrants,105,w,NA,NA,NA,NA,NA
32_18_18,32,18,18,18,NA,EJSP,2016,The legitimizing role of accent on discrimination against immigrants,NA,NA,NA,NA,NA,NA,NA
32_18_18,32,18,18,18,NA,EJSP,2016,The legitimizing role of accent on discrimination against immigrants,NA,NA,NA,NA,NA,NA,NA
32_18_18,32,18,18,18,NA,EJSP,2016,The legitimizing role of accent on discrimination against immigrants,NA,NA,NA,NA,NA,NA,NA
32_18_18,32,18,18,18,NA,EJSP,2016,The legitimizing role of accent on discrimination against immigrants,NA,NA,NA,NA,NA,NA,NA
32_18_18,32,18,18,18,NA,EJSP,2016,The legitimizing role of accent on discrimination against immigrants,NA,NA,NA,NA,NA,NA,NA
32_18_18,32,18,18,18,NA,EJSP,2016,The legitimizing role of accent on discrimination against immigrants,NA,NA,NA,NA,NA,NA,NA
3_19_19,3,19,19,19,NA,EJSP,2016,Effects of majority members' positive intergroup contact on minority members' support for ingroup rights: Mobilizing or demobilizing effects?,42359,b,NA,NA,NA,NA,NA
3_19_19,3,19,19,19,NA,EJSP,2016,Effects of majority members' positive intergroup contact on minority members' support for ingroup rights: Mobilizing or demobilizing effects?,1018,b,NA,NA,NA,NA,NA
3_19_19,3,19,19,19,NA,EJSP,2016,Effects of majority members' positive intergroup contact on minority members' support for ingroup rights: Mobilizing or demobilizing effects?,NA,NA,NA,NA,NA,NA,NA
3_19_19,3,19,19,19,NA,EJSP,2016,Effects of majority members' positive intergroup contact on minority members' support for ingroup rights: Mobilizing or demobilizing effects?,NA,NA,NA,NA,NA,NA,NA
3_19_19,3,19,19,19,NA,EJSP,2016,Effects of majority members' positive intergroup contact on minority members' support for ingroup rights: Mobilizing or demobilizing effects?,NA,NA,NA,NA,NA,NA,NA
3_19_19,3,19,19,19,NA,EJSP,2016,Effects of majority members' positive intergroup contact on minority members' support for ingroup rights: Mobilizing or demobilizing effects?,NA,NA,NA,NA,NA,NA,NA
3_19_19,3,19,19,19,NA,EJSP,2016,Effects of majority members' positive intergroup contact on minority members' support for ingroup rights: Mobilizing or demobilizing effects?,NA,NA,NA,NA,NA,NA,NA
3_19_19,3,19,19,19,NA,EJSP,2016,Effects of majority members' positive intergroup contact on minority members' support for ingroup rights: Mobilizing or demobilizing effects?,NA,NA,NA,NA,NA,NA,NA
3_19_19,3,19,19,19,NA,EJSP,2016,Effects of majority members' positive intergroup contact on minority members' support for ingroup rights: Mobilizing or demobilizing effects?,NA,NA,NA,NA,NA,NA,NA
3_19_19,3,19,19,19,NA,EJSP,2016,Effects of majority members' positive intergroup contact on minority members' support for ingroup rights: Mobilizing or demobilizing effects?,NA,NA,NA,NA,NA,NA,NA
70_1_1,70,1,1,1,NA,EJSP,2017,"\Reflective minds and open hearts: Cognitive style and personality predict religiosity and spiritual thinking in a community sample\\: Corrigendum\""""",NA,NA,NA,NA,NA,NA,NA
70_1_1,70,1,1,1,NA,EJSP,2017,"\Reflective minds and open hearts: Cognitive style and personality predict religiosity and spiritual thinking in a community sample\\: Corrigendum\""""",NA,NA,NA,NA,NA,NA,NA
70_1_1,70,1,1,1,NA,EJSP,2017,"\Reflective minds and open hearts: Cognitive style and personality predict religiosity and spiritual thinking in a community sample\\: Corrigendum\""""",NA,NA,NA,NA,NA,NA,NA
70_1_1,70,1,1,1,NA,EJSP,2017,"\Reflective minds and open hearts: Cognitive style and personality predict religiosity and spiritual thinking in a community sample\\: Corrigendum\""""",NA,NA,NA,NA,NA,NA,NA
70_1_1,70,1,1,1,NA,EJSP,2017,"\Reflective minds and open hearts: Cognitive style and personality predict religiosity and spiritual thinking in a community sample\\: Corrigendum\""""",NA,NA,NA,NA,NA,NA,NA
70_1_1,70,1,1,1,NA,EJSP,2017,"\Reflective minds and open hearts: Cognitive style and personality predict religiosity and spiritual thinking in a community sample\\: Corrigendum\""""",NA,NA,NA,NA,NA,NA,NA
70_1_1,70,1,1,1,NA,EJSP,2017,"\Reflective minds and open hearts: Cognitive style and personality predict religiosity and spiritual thinking in a community sample\\: Corrigendum\""""",NA,NA,NA,NA,NA,NA,NA
70_1_1,70,1,1,1,NA,EJSP,2017,"\Reflective minds and open hearts: Cognitive style and personality predict religiosity and spiritual thinking in a community sample\\: Corrigendum\""""",NA,NA,NA,NA,NA,NA,NA
70_1_1,70,1,1,1,NA,EJSP,2017,"\Reflective minds and open hearts: Cognitive style and personality predict religiosity and spiritual thinking in a community sample\\: Corrigendum\""""",NA,NA,NA,NA,NA,NA,NA
70_1_1,70,1,1,1,NA,EJSP,2017,"\Reflective minds and open hearts: Cognitive style and personality predict religiosity and spiritual thinking in a community sample\\: Corrigendum\""""",NA,NA,NA,NA,NA,NA,NA
32_2_2,32,2,2,2,NA,EJSP,2017,Verbs as linguistic markers of agency: The social side of grammar,6470000,b,NA,NA,NA,NA,NA
32_2_2,32,2,2,2,NA,EJSP,2017,Verbs as linguistic markers of agency: The social side of grammar,60,b,NA,NA,NA,NA,NA
32_2_2,32,2,2,2,NA,EJSP,2017,Verbs as linguistic markers of agency: The social side of grammar,104,b,NA,NA,NA,NA,NA
32_2_2,32,2,2,2,NA,EJSP,2017,Verbs as linguistic markers of agency: The social side of grammar,123,b,NA,NA,NA,NA,NA
32_2_2,32,2,2,2,NA,EJSP,2017,Verbs as linguistic markers of agency: The social side of grammar,NA,NA,NA,NA,NA,NA,NA
32_2_2,32,2,2,2,NA,EJSP,2017,Verbs as linguistic markers of agency: The social side of grammar,NA,NA,NA,NA,NA,NA,NA
32_2_2,32,2,2,2,NA,EJSP,2017,Verbs as linguistic markers of agency: The social side of grammar,NA,NA,NA,NA,NA,NA,NA
32_2_2,32,2,2,2,NA,EJSP,2017,Verbs as linguistic markers of agency: The social side of grammar,NA,NA,NA,NA,NA,NA,NA
32_2_2,32,2,2,2,NA,EJSP,2017,Verbs as linguistic markers of agency: The social side of grammar,NA,NA,NA,NA,NA,NA,NA
32_2_2,32,2,2,2,NA,EJSP,2017,Verbs as linguistic markers of agency: The social side of grammar,NA,NA,NA,NA,NA,NA,NA
27_3_3,27,3,3,3,NA,EJSP,2017,"Right-wing authoritarianism, societal threat to safety, and psychological distress",343,b,NA,NA,NA,NA,NA
27_3_3,27,3,3,3,NA,EJSP,2017,"Right-wing authoritarianism, societal threat to safety, and psychological distress",219,b,NA,NA,NA,NA,NA
27_3_3,27,3,3,3,NA,EJSP,2017,"Right-wing authoritarianism, societal threat to safety, and psychological distress",NA,NA,NA,NA,NA,NA,NA
27_3_3,27,3,3,3,NA,EJSP,2017,"Right-wing authoritarianism, societal threat to safety, and psychological distress",NA,NA,NA,NA,NA,NA,NA
27_3_3,27,3,3,3,NA,EJSP,2017,"Right-wing authoritarianism, societal threat to safety, and psychological distress",NA,NA,NA,NA,NA,NA,NA
27_3_3,27,3,3,3,NA,EJSP,2017,"Right-wing authoritarianism, societal threat to safety, and psychological distress",NA,NA,NA,NA,NA,NA,NA
27_3_3,27,3,3,3,NA,EJSP,2017,"Right-wing authoritarianism, societal threat to safety, and psychological distress",NA,NA,NA,NA,NA,NA,NA
27_3_3,27,3,3,3,NA,EJSP,2017,"Right-wing authoritarianism, societal threat to safety, and psychological distress",NA,NA,NA,NA,NA,NA,NA
27_3_3,27,3,3,3,NA,EJSP,2017,"Right-wing authoritarianism, societal threat to safety, and psychological distress",NA,NA,NA,NA,NA,NA,NA
27_3_3,27,3,3,3,NA,EJSP,2017,"Right-wing authoritarianism, societal threat to safety, and psychological distress",NA,NA,NA,NA,NA,NA,NA
73_4_4,73,4,4,4,NA,EJSP,2017,"When being far away is good: Exploring how mortality salience, regulatory mode, and goal progress affect judgments of meaning in life",118,b,NA,NA,NA,NA,NA
73_4_4,73,4,4,4,NA,EJSP,2017,"When being far away is good: Exploring how mortality salience, regulatory mode, and goal progress affect judgments of meaning in life",259,b,NA,NA,NA,NA,NA
73_4_4,73,4,4,4,NA,EJSP,2017,"When being far away is good: Exploring how mortality salience, regulatory mode, and goal progress affect judgments of meaning in life",NA,NA,NA,NA,NA,NA,NA
73_4_4,73,4,4,4,NA,EJSP,2017,"When being far away is good: Exploring how mortality salience, regulatory mode, and goal progress affect judgments of meaning in life",NA,NA,NA,NA,NA,NA,NA
73_4_4,73,4,4,4,NA,EJSP,2017,"When being far away is good: Exploring how mortality salience, regulatory mode, and goal progress affect judgments of meaning in life",NA,NA,NA,NA,NA,NA,NA
73_4_4,73,4,4,4,NA,EJSP,2017,"When being far away is good: Exploring how mortality salience, regulatory mode, and goal progress affect judgments of meaning in life",NA,NA,NA,NA,NA,NA,NA
73_4_4,73,4,4,4,NA,EJSP,2017,"When being far away is good: Exploring how mortality salience, regulatory mode, and goal progress affect judgments of meaning in life",NA,NA,NA,NA,NA,NA,NA
73_4_4,73,4,4,4,NA,EJSP,2017,"When being far away is good: Exploring how mortality salience, regulatory mode, and goal progress affect judgments of meaning in life",NA,NA,NA,NA,NA,NA,NA
73_4_4,73,4,4,4,NA,EJSP,2017,"When being far away is good: Exploring how mortality salience, regulatory mode, and goal progress affect judgments of meaning in life",NA,NA,NA,NA,NA,NA,NA
73_4_4,73,4,4,4,NA,EJSP,2017,"When being far away is good: Exploring how mortality salience, regulatory mode, and goal progress affect judgments of meaning in life",NA,NA,NA,NA,NA,NA,NA
31_5_5,31,5,5,5,NA,EJSP,2017,Men in pink collars: Stereotype threat and disengagement among male teachers and child protection workers,198,b,NA,NA,NA,NA,NA
31_5_5,31,5,5,5,NA,EJSP,2017,Men in pink collars: Stereotype threat and disengagement among male teachers and child protection workers,541,b,NA,NA,NA,NA,NA
